"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre","profit_ratio","decade","distributor_top7","md","month_day"
"665",2017-11-10,"Murder on the Orient Express",5.5e+07,102826543,345924923,"20th Century Fox","PG-13","Drama",6.28954405454545,2010,"20th Century Fox",314,"Nov-10"
"666",2014-09-26,"The Equalizer",5.5e+07,101530738,192903624,"Sony Pictures","R","Action",3.50733861818182,2010,"Sony Pictures",269,"Sep-26"
"667",2018-02-09,"Fifty Shades Freed",5.5e+07,100407760,371222158,"Universal","R","Drama",6.74949378181818,2010,"Universal",40,"Feb-9"
"668",1995-05-26,"Casper",5.5e+07,100328194,282300000,"Universal","PG","Comedy",5.13272727272727,1990,"Universal",146,"May-26"
"669",2010-04-09,"Date Night",5.5e+07,98711404,152269033,"20th Century Fox","PG-13","Comedy",2.76852787272727,2010,"20th Century Fox",99,"Apr-9"
"670",1995-05-12,"Crimson Tide",5.5e+07,91387195,159387195,"Walt Disney","R","Action",2.897949,1990,"Walt Disney",132,"May-12"
"671",1994-12-09,"Disclosure",5.5e+07,83015089,212200000,"Warner Bros.","R","Drama",3.85818181818182,1990,"Warner Bros.",343,"Dec-9"
"672",1998-04-10,"City of Angels",5.5e+07,78750909,198750909,"Warner Bros.","PG-13","Drama",3.61365289090909,1990,"Warner Bros.",100,"Apr-10"
"673",2015-01-16,"Paddington",5.5e+07,76223578,258789097,"Weinstein Co.","PG","Adventure",4.70525630909091,2010,"Other",16,"Jan-16"
"674",2006-04-28,"R.V.",5.5e+07,71724497,87473024,"Sony Pictures","PG","Adventure",1.59041861818182,2000,"Sony Pictures",118,"Apr-28"
"675",1994-10-28,"Stargate",5.5e+07,71565669,196565669,"MGM","PG-13","Action",3.57392125454545,1990,"Other",301,"Oct-28"
"676",2003-10-10,"Kill Bill: Volume 1",5.5e+07,70098138,176469428,"Miramax","R","Action",3.20853505454545,2000,"Other",283,"Oct-10"
"677",2011-06-17,"Mr. Poppers's Penguins",5.5e+07,68224452,189624452,"20th Century Fox","PG","Adventure",3.44771730909091,2010,"20th Century Fox",168,"Jun-17"
"678",1999-08-13,"Bowfinger",5.5e+07,66458769,98699769,"Universal","PG-13","Comedy",1.79454125454545,1990,"Universal",225,"Aug-13"
"679",2004-04-16,"Kill Bill: Volume 2",5.5e+07,66207920,153535982,"Miramax","R","Action",2.79156330909091,2000,"Other",107,"Apr-16"
"680",1989-12-22,"Tango & Cash",5.5e+07,63408614,63408614,"Warner Bros.","R","Action",1.15288389090909,1980,"Warner Bros.",356,"Dec-22"
"681",1992-07-31,"Death Becomes Her",5.5e+07,58422650,149022650,"Universal","PG-13","Comedy",2.70950272727273,1990,"Universal",213,"Jul-31"
"682",2013-11-01,"Free Birds",5.5e+07,55750480,110387072,"Relativity","PG","Adventure",2.00703767272727,2010,"Other",305,"Nov-1"
"683",1992-05-22,"Alien 3",5.5e+07,54927174,158500000,"20th Century Fox","R","Action",2.88181818181818,1990,"20th Century Fox",143,"May-22"
"684",2008-04-18,"The Forbidden Kingdom",5.5e+07,52075270,129075270,"Lionsgate","PG-13","Action",2.34682309090909,2000,"Lionsgate",109,"Apr-18"
"685",2014-03-21,"Muppets Most Wanted",5.5e+07,51178893,79312301,"Walt Disney","PG","Adventure",1.44204183636364,2010,"Walt Disney",80,"Mar-21"
"686",2016-08-19,"Kubo and the Two Strings",5.5e+07,48023088,77548564,"Focus Features","PG","Adventure",1.40997389090909,2010,"Other",232,"Aug-19"
"687",1998-09-25,"Ronin",5.5e+07,41610884,70692101,"MGM","R","Action",1.28531092727273,1990,"Other",268,"Sep-25"
"688",2010-11-24,"Burlesque",5.5e+07,39440655,90552675,"Sony Pictures","PG-13","Drama",1.64641227272727,2010,"Sony Pictures",328,"Nov-24"
"689",1996-10-11,"The Ghost and the Darkness",5.5e+07,38564422,38564422,"Paramount Pictures","R","Action",0.701171309090909,1990,"Paramount Pictures",285,"Oct-11"
"690",2012-07-27,"The Watch",5.5e+07,34353000,67130045,"20th Century Fox","R","Comedy",1.22054627272727,2010,"20th Century Fox",209,"Jul-27"
"691",1999-06-04,"Instinct",5.5e+07,34105207,34105207,"Walt Disney","R","Drama",0.620094672727273,1990,"Walt Disney",155,"Jun-4"
"692",2003-12-12,"Stuck On You",5.5e+07,33832741,63537164,"20th Century Fox","PG-13","Comedy",1.15522116363636,2000,"20th Century Fox",346,"Dec-12"
"693",2008-02-29,"Semi-Pro",5.5e+07,33479698,43980363,"New Line","R","Comedy",0.799642963636364,2000,"Other",60,"Feb-29"
"694",2015-10-16,"Crimson Peak",5.5e+07,31090320,75466595,"Universal","R","Horror",1.37211990909091,2010,"Universal",289,"Oct-16"
"695",2012-04-27,"The Pirates! Band of Misfits",5.5e+07,31051126,136143605,"Sony Pictures","PG","Adventure",2.47533827272727,2010,"Sony Pictures",118,"Apr-27"
"696",2005-12-02,"Aeon Flux",5.5e+07,25857987,53913573,"Paramount Pictures","PG-13","Action",0.980246781818182,2000,"Paramount Pictures",336,"Dec-2"
"697",2007-10-12,"Elizabeth: The Golden Age",5.5e+07,16285240,74870866,"Universal","PG-13","Drama",1.36128847272727,2000,"Universal",285,"Oct-12"
"698",2009-06-12,"Imagine That",5.5e+07,16222392,16222392,"Paramount Pictures","PG","Adventure",0.294952581818182,2000,"Paramount Pictures",163,"Jun-12"
"699",2003-02-21,"Gods and Generals",5.5e+07,12882934,12923936,"Warner Bros.","PG-13","Drama",0.234980654545455,2000,"Warner Bros.",52,"Feb-21"
"700",2013-02-01,"Bullet to the Head",5.5e+07,9489829,22597969,"Warner Bros.","R","Action",0.410872163636364,2010,"Warner Bros.",32,"Feb-1"
"701",2006-09-22,"All the King's Men",5.5e+07,7221458,9521458,"Sony Pictures","PG-13","Drama",0.173117418181818,2000,"Sony Pictures",265,"Sep-22"
"702",2004-07-30,"Thunderbirds",5.5e+07,6768055,28231444,"Universal","PG","Adventure",0.513298981818182,2000,"Universal",212,"Jul-30"
"703",2004-11-26,"Un long dimanche de fiançailles",5.5e+07,6167817,69759296,"Warner Bros.","R","Drama",1.26835083636364,2000,"Warner Bros.",331,"Nov-26"
"704",2007-05-04,"Lucky You",5.5e+07,5755286,6521829,"Warner Bros.","PG-13","Drama",0.118578709090909,2000,"Warner Bros.",124,"May-4"
"705",1998-07-22,"Lolita",5.5e+07,1147784,1147784,"MGM","R","Drama",0.0208688,1990,"Other",203,"Jul-22"
"706",1981-06-19,"Superman II",5.4e+07,108185706,108185706,"Warner Bros.","PG","Adventure",2.003439,1980,"Warner Bros.",170,"Jun-19"
"707",2002-03-22,"Blade 2",5.4e+07,81676888,154338601,"New Line","R","Action",2.85812224074074,2000,"Other",81,"Mar-22"
"708",2006-07-14,"You, Me and Dupree",5.4e+07,75802010,130402010,"Universal","PG-13","Comedy",2.41485203703704,2000,"Universal",195,"Jul-14"
"709",2008-12-19,"Seven Pounds",5.4e+07,69951824,166617328,"Sony Pictures","PG-13","Drama",3.08550607407407,2000,"Sony Pictures",354,"Dec-19"
"710",1990-12-25,"The Godfather: Part III",5.4e+07,66520529,66520529,"Paramount Pictures","R","Drama",1.23186164814815,1990,"Paramount Pictures",359,"Dec-25"
"711",2005-10-14,"Elizabethtown",5.4e+07,26850426,50719373,"Paramount Pictures","PG-13","Drama",0.939247648148148,2000,"Paramount Pictures",287,"Oct-14"
"712",2005-08-05,"The Dukes of Hazzard",5.3e+07,80270227,109848461,"Warner Bros.","PG-13","Comedy",2.07261247169811,2000,"Warner Bros.",217,"Aug-5"
"713",2015-09-18,"Black Mass",5.3e+07,62575678,98837872,"Warner Bros.","R","Drama",1.86486550943396,2010,"Warner Bros.",261,"Sep-18"
"714",2006-10-20,"Flags of Our Fathers",5.3e+07,33602376,63657941,"Paramount Pictures","R","Drama",1.20109322641509,2000,"Paramount Pictures",293,"Oct-20"
"715",2007-04-06,"Grindhouse",5.3e+07,25031037,50187789,"Weinstein/Dimension","R","Horror",0.94693941509434,2000,"Other",96,"Apr-6"
"716",1998-10-16,"Beloved",5.3e+07,22852487,22852487,"Walt Disney","R","Drama",0.431179,1990,"Walt Disney",289,"Oct-16"
"717",2012-12-19,"Zero Dark Thirty",52500000,95720716,134612435,"Sony Pictures","R","Drama",2.56404638095238,2010,"Sony Pictures",354,"Dec-19"
"718",2002-12-25,"Catch Me if You Can",5.2e+07,164606800,355612291,"Dreamworks SKG","PG-13","Drama",6.83869790384615,2000,"Other",359,"Dec-25"
"719",1995-11-22,"Casino",5.2e+07,42438300,110400000,"Universal","R","Drama",2.12307692307692,1990,"Universal",326,"Nov-22"
"720",2011-08-05,"The Change-Up",5.2e+07,37243418,75997067,"Universal","R","Comedy",1.46148205769231,2010,"Universal",217,"Aug-5"
"721",1998-12-23,"The Thin Red Line",5.2e+07,36400491,97709034,"20th Century Fox","R","Drama",1.87901988461538,1990,"20th Century Fox",357,"Dec-23"
"722",1999-12-22,"Man on the Moon",5.2e+07,34580635,47407635,"Universal","R","Drama",0.911685288461539,1990,"Universal",356,"Dec-22"
"723",2003-04-16,"Bulletproof Monk",5.2e+07,23010607,23010607,"MGM","PG-13","Action",0.442511673076923,2000,"Other",106,"Apr-16"
"724",2006-11-22,"Deck the Halls",5.1e+07,35093569,46815807,"20th Century Fox","PG","Comedy",0.917957,2000,"20th Century Fox",326,"Nov-22"
"725",2009-11-20,"The Twilight Saga: New Moon",5e+07,296623634,687557727,"Summit Entertainment","PG-13","Drama",13.75115454,2000,"Other",324,"Nov-20"
"726",2001-05-18,"Shrek",5e+07,267655011,491812794,"Dreamworks SKG","PG","Adventure",9.83625588,2000,"Other",138,"May-18"
"727",2012-06-29,"Ted",5e+07,218665740,556016627,"Universal","R","Adventure",11.12033254,2010,"Universal",181,"Jun-29"
"728",2014-06-13,"22 Jump Street",5e+07,191719337,331333876,"Sony Pictures","R","Comedy",6.62667752,2010,"Sony Pictures",164,"Jun-13"
"729",1991-06-14,"Robin Hood: Prince of Thieves",5e+07,165493908,390500000,"Warner Bros.","PG-13","Adventure",7.81,1990,"Warner Bros.",165,"Jun-14"
"730",2015-12-25,"Daddy’s Home",5e+07,150357137,242757137,"Paramount Pictures","PG-13","Comedy",4.85514274,2010,"Paramount Pictures",359,"Dec-25"
"731",1998-12-25,"Patch Adams",5e+07,135014968,202173000,"Universal","PG-13","Comedy",4.04346,1990,"Universal",359,"Dec-25"
"732",2016-06-17,"Central Intelligence",5e+07,127440871,217196811,"Warner Bros.","PG-13","Comedy",4.34393622,2010,"Warner Bros.",169,"Jun-17"
"733",2013-12-18,"Anchorman 2: The Legend Continues",5e+07,127352707,172185754,"Paramount Pictures","PG-13","Comedy",3.44371508,2010,"Paramount Pictures",352,"Dec-18"
"734",2002-06-28,"Mr. Deeds",5e+07,126293452,171269535,"Sony Pictures","PG-13","Comedy",3.4253907,2000,"Sony Pictures",179,"Jun-28"
"735",2000-03-17,"Erin Brockovich",5e+07,125548685,257805243,"Universal","R","Drama",5.15610486,2000,"Universal",77,"Mar-17"
"736",2018-02-09,"Peter Rabbit",5e+07,115234093,347134901,"Sony Pictures","PG","Adventure",6.94269802,2010,"Sony Pictures",40,"Feb-9"
"737",2008-12-19,"Yes Man",5e+07,97690976,225990976,"Warner Bros.","PG-13","Comedy",4.51981952,2000,"Warner Bros.",354,"Dec-19"
"738",2014-02-28,"Non-Stop",5e+07,91742160,222383055,"Universal","PG-13","Action",4.4476611,2010,"Universal",59,"Feb-28"
"739",1998-12-25,"Stepmom",5e+07,91137662,159745279,"Sony/TriStar","PG-13","Drama",3.19490558,1990,"Other",359,"Dec-25"
"740",2013-08-09,"Disney Planes",5e+07,90282580,238059569,"Walt Disney","PG","Adventure",4.76119138,2010,"Walt Disney",221,"Aug-9"
"741",2017-07-28,"The Emoji Movie",5e+07,86089513,216508301,"Sony Pictures","PG","Adventure",4.33016602,2010,"Sony Pictures",209,"Jul-28"
"742",2011-07-29,"Crazy, Stupid, Love",5e+07,84351197,147142328,"Warner Bros.","PG-13","Comedy",2.94284656,2010,"Warner Bros.",210,"Jul-29"
"743",2017-12-22,"The Post",5e+07,81903458,179769457,"20th Century Fox","PG-13","Drama",3.59538914,2010,"20th Century Fox",356,"Dec-22"
"744",1999-02-05,"Payback",5e+07,81526121,161626121,"Paramount Pictures","R","Action",3.23252242,1990,"Paramount Pictures",36,"Feb-5"
"745",1995-06-09,"Congo",5e+07,81022333,152022333,"Paramount Pictures","PG-13","Adventure",3.04044666,1990,"Paramount Pictures",160,"Jun-9"
"746",2005-03-18,"The Ring Two",5e+07,75941727,161941727,"Dreamworks SKG","PG-13","Horror",3.23883454,2000,"Other",77,"Mar-18"
"747",2011-12-23,"We Bought a Zoo",5e+07,75624550,118729073,"20th Century Fox","PG","Drama",2.37458146,2010,"20th Century Fox",357,"Dec-23"
"748",2011-09-23,"Moneyball",5e+07,75605492,111300835,"Sony Pictures","PG-13","Drama",2.2260167,2010,"Sony Pictures",266,"Sep-23"
"749",2004-06-11,"Garfield: The Movie",5e+07,75367693,208094550,"20th Century Fox","PG","Adventure",4.161891,2000,"20th Century Fox",163,"Jun-11"
"750",2004-11-24,"Christmas with the Kranks",5e+07,73701902,96469187,"Sony Pictures","PG","Comedy",1.92938374,2000,"Sony Pictures",329,"Nov-24"
"751",2006-03-17,"V for Vendetta",5e+07,70511035,130214162,"Warner Bros.","R","Action",2.60428324,2000,"Warner Bros.",76,"Mar-17"
"752",2009-03-13,"Race to Witch Mountain",5e+07,67172595,105103784,"Walt Disney","PG","Adventure",2.10207568,2000,"Walt Disney",72,"Mar-13"
"753",2005-06-22,"Herbie: Fully Loaded",5e+07,66010682,144110682,"Walt Disney","G","Adventure",2.88221364,2000,"Walt Disney",173,"Jun-22"
"754",2003-02-07,"Shanghai Knights",5e+07,60470220,88316835,"Walt Disney","PG-13","Adventure",1.7663367,2000,"Walt Disney",38,"Feb-7"
"755",2014-07-18,"Planes: Fire and Rescue",5e+07,59157732,156399644,"Walt Disney","PG","Adventure",3.12799288,2010,"Walt Disney",199,"Jul-18"
"756",2006-02-10,"Curious George",5e+07,58640119,71052604,"Universal","G","Adventure",1.42105208,2000,"Universal",41,"Feb-10"
"757",2012-04-06,"American Reunion",5e+07,56758835,236799211,"Universal","R","Comedy",4.73598422,2010,"Universal",97,"Apr-6"
"758",2013-01-25,"Hansel & Gretel: Witch Hunters",5e+07,55703475,214949716,"Paramount Pictures","R","Action",4.29899432,2010,"Paramount Pictures",25,"Jan-25"
"759",2011-02-18,"I am Number Four",5e+07,55100437,146195159,"Walt Disney","PG-13","Adventure",2.92390318,2010,"Walt Disney",49,"Feb-18"
"760",2002-05-08,"Unfaithful",5e+07,52752475,119114494,"20th Century Fox","R","Drama",2.38228988,2000,"20th Century Fox",128,"May-8"
"761",2004-09-10,"Resident Evil: Apocalypse",5e+07,50740078,125168734,"Sony Pictures","R","Horror",2.50337468,2000,"Sony Pictures",254,"Sep-10"
"762",2014-10-17,"The Book of Life",5e+07,50151543,97651543,"20th Century Fox","PG","Adventure",1.95303086,2010,"20th Century Fox",290,"Oct-17"
"763",1997-08-22,"G.I. Jane",5e+07,48169156,48169156,"Walt Disney","R","Drama",0.96338312,1990,"Walt Disney",234,"Aug-22"
"764",2014-10-10,"The Judge",5e+07,47119388,76119388,"Warner Bros.","R","Drama",1.52238776,2010,"Warner Bros.",283,"Oct-10"
"765",2006-04-21,"Silent Hill",5e+07,46982632,94704227,"Sony Pictures","R","Horror",1.89408454,2000,"Sony Pictures",111,"Apr-21"
"766",2000-08-11,"The Replacements",5e+07,44737059,50054511,"Warner Bros.","PG-13","Comedy",1.00109022,2000,"Warner Bros.",224,"Aug-11"
"767",1998-07-29,"The Negotiator",5e+07,44705766,49105766,"Warner Bros.","R","Action",0.98211532,1990,"Warner Bros.",210,"Jul-29"
"768",2016-08-19,"War Dogs",5e+07,43034523,86234523,"Warner Bros.","R","Comedy",1.72469046,2010,"Warner Bros.",232,"Aug-19"
"769",1994-05-25,"Beverly Hills Cop III",5e+07,42586861,119180938,"Paramount Pictures","R","Action",2.38361876,1990,"Paramount Pictures",145,"May-25"
"770",1990-06-15,"Gremlins 2: The New Batch",5e+07,41476097,41476097,"Warner Bros.","PG-13","Comedy",0.82952194,1990,"Warner Bros.",166,"Jun-15"
"771",1997-09-26,"The Peacemaker",5e+07,41263140,62967368,"Dreamworks SKG","R","Action",1.25934736,1990,"Other",269,"Sep-26"
"772",2000-02-11,"The Beach",5e+07,39778599,39778599,"20th Century Fox","R","Drama",0.79557198,2000,"20th Century Fox",42,"Feb-11"
"773",1994-02-18,"On Deadly Ground",5e+07,38590458,38590458,"Warner Bros.","R","Action",0.77180916,1990,"Warner Bros.",49,"Feb-18"
"774",2009-11-25,"Ninja Assassin",5e+07,38122883,62209892,"Warner Bros.","R","Action",1.24419784,2000,"Warner Bros.",329,"Nov-25"
"775",2004-05-28,"Raising Helen",5e+07,37485528,49928680,"Walt Disney","PG-13","Comedy",0.9985736,2000,"Walt Disney",149,"May-28"
"776",1999-09-17,"For Love of the Game",5e+07,35188640,46112640,"Universal","PG-13","Drama",0.9222528,1990,"Universal",260,"Sep-17"
"777",1998-12-11,"Jack Frost",5e+07,34645374,34645374,"Warner Bros.","PG","Comedy",0.69290748,1990,"Warner Bros.",345,"Dec-11"
"778",2010-06-04,"Marmaduke",5e+07,33644788,89895930,"20th Century Fox","PG","Adventure",1.7979186,2010,"20th Century Fox",155,"Jun-4"
"779",1996-06-28,"Striptease",5e+07,33109743,113309743,"Sony Pictures","R","Comedy",2.26619486,1990,"Sony Pictures",180,"Jun-28"
"780",1995-10-06,"Assassins",5e+07,30306268,83306268,"Warner Bros.","R","Action",1.66612536,1990,"Warner Bros.",279,"Oct-6"
"781",2016-02-12,"Zoolander 2",5e+07,28848693,55348693,"Paramount Pictures","PG-13","Comedy",1.10697386,2010,"Paramount Pictures",43,"Feb-12"
"782",2009-01-16,"Defiance",5e+07,28644813,52987754,"Paramount Vantage","R","Drama",1.05975508,2000,"Other",16,"Jan-16"
"783",2015-03-13,"Run All Night",5e+07,26461644,66961644,"Warner Bros.","R","Action",1.33923288,2010,"Warner Bros.",72,"Mar-13"
"784",1996-08-09,"Escape from L.A.",5e+07,25426861,25426861,"Paramount Pictures","R","Action",0.50853722,1990,"Paramount Pictures",222,"Aug-9"
"785",2004-12-10,"The Life Aquatic with Steve Zissou",5e+07,24006726,34806726,"Walt Disney","R","Comedy",0.69613452,2000,"Walt Disney",345,"Dec-10"
"786",1999-08-04,"The Iron Giant",5e+07,23159305,31333917,"Warner Bros.","PG","Adventure",0.62667834,1990,"Warner Bros.",216,"Aug-4"
"787",2011-04-08,"Your Highness",5e+07,21596445,26121638,"Universal","R","Comedy",0.52243276,2010,"Universal",98,"Apr-8"
"788",2016-09-16,"Snowden",5e+07,21587519,34841016,"Open Road","R","Drama",0.69682032,2010,"Other",260,"Sep-16"
"789",2011-09-30,"Dream House",5e+07,21302340,41642166,"Universal","PG-13","Horror",0.83284332,2010,"Universal",273,"Sep-30"
"790",2016-06-24,"Free State of Jones",5e+07,20810036,23237175,"STX Entertainment","R","Drama",0.4647435,2010,"Other",176,"Jun-24"
"791",2009-09-04,"Gamer",5e+07,20534907,42002029,"Lionsgate","R","Action",0.84004058,2000,"Lionsgate",247,"Sep-4"
"792",2005-09-30,"Into the Blue",5e+07,18782227,41982227,"Sony Pictures","PG-13","Adventure",0.83964454,2000,"Sony Pictures",273,"Sep-30"
"793",1994-07-01,"Baby's Day Out",5e+07,16581575,16581575,"20th Century Fox","PG","Adventure",0.3316315,1990,"20th Century Fox",182,"Jul-1"
"794",1995-11-03,"Fair Game",5e+07,11497497,26097497,"Warner Bros.","R","Action",0.52194994,1990,"Warner Bros.",307,"Nov-3"
"795",2011-02-25,"Drive Angry",5e+07,10721033,41042583,"Summit Entertainment","R","Action",0.82085166,2010,"Other",56,"Feb-25"
"796",1997-11-07,"Mad City",5e+07,10561038,10561038,"Warner Bros.","PG-13","Drama",0.21122076,1990,"Warner Bros.",311,"Nov-7"
"797",1995-10-13,"The Scarlet Letter",5e+07,10359006,10359006,"Walt Disney","R","Drama",0.20718012,1990,"Walt Disney",286,"Oct-13"
"798",2005-10-14,"Domino",5e+07,10169202,22969202,"New Line","R","Action",0.45938404,2000,"Other",287,"Oct-14"
"799",2018-02-16,"Early Man",5e+07,8267544,44773318,"Lionsgate","PG","Adventure",0.89546636,2010,"Lionsgate",47,"Feb-16"
"800",2009-11-13,"The Boat That Rocked",5e+07,8017467,37472651,"Focus Features","R","Comedy",0.74945302,2000,"Other",317,"Nov-13"
"801",2004-01-30,"The Big Bounce",5e+07,6471394,6626115,"Warner Bros.","PG-13","Comedy",0.1325223,2000,"Warner Bros.",30,"Jan-30"
"802",2000-03-03,"What Planet Are You From?",5e+07,6291602,6291602,"Sony Pictures","R","Comedy",0.12583204,2000,"Sony Pictures",63,"Mar-3"
"803",2009-01-23,"Outlander",5e+07,166003,1250617,"Third Rail","R","Adventure",0.02501234,2000,"Other",23,"Jan-23"
"804",2015-10-02,"Shanghai",5e+07,46425,15505922,"Weinstein Co.","R","Drama",0.31011844,2010,"Other",275,"Oct-2"
"805",2001-11-02,"The One",4.9e+07,43905746,72689126,"Sony Pictures","PG-13","Action",1.48345155102041,2000,"Sony Pictures",306,"Nov-2"
"806",2015-03-06,"Chappie",4.9e+07,31569268,105002056,"Sony Pictures","R","Action",2.14289910204082,2010,"Sony Pictures",65,"Mar-6"
"807",1990-07-11,"The Adventures of Ford Fairlane",4.9e+07,20423389,20423389,"20th Century Fox","R","Comedy",0.416803857142857,1990,"20th Century Fox",192,"Jul-11"
"808",1989-05-24,"Indiana Jones and the Last Crusade",4.8e+07,197171806,474171806,"Paramount Pictures","PG-13","Adventure",9.87857929166667,1980,"Paramount Pictures",144,"May-24"
